"Valgsted Id";"KommuneNr";"Kreds Nr";"Storkreds Nr";"Landsdels Nr";"Valgsted navn";"Kommune navn";"Kreds navn";"Storkreds navn";"Landsdels navn";"Valgsted start";"Valgsted stop"
"550001";"550";"51";"7";"2";"Bredebro";"Tønder";"3. Tønder";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"550002";"550";"51";"7";"2";"Ballum";"Tønder";"3. Tønder";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"550003";"550";"51";"7";"2";"Visby";"Tønder";"3. Tønder";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"550004";"550";"51";"7";"2";"Højer";"Tønder";"3. Tønder";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"550007";"550";"51";"7";"2";"Sdr. Sejerslev";"Tønder";"3. Tønder";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"550008";"550";"51";"7";"2";"Møgeltønder";"Tønder";"3. Tønder";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"550012";"550";"51";"7";"2";"Løgumkloster";"Tønder";"3. Tønder";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"550014";"550";"51";"7";"2";"Nr. Løgum";"Tønder";"3. Tønder";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"550015";"550";"51";"7";"2";"Bedsted";"Tønder";"3. Tønder";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"550016";"550";"51";"7";"2";"Øster Højst";"Tønder";"3. Tønder";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"550017";"550";"51";"7";"2";"Agerskov";"Tønder";"3. Tønder";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"550018";"550";"51";"7";"2";"Arrild";"Tønder";"3. Tønder";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"550019";"550";"51";"7";"2";"Branderup";"Tønder";"3. Tønder";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"550021";"550";"51";"7";"2";"Døstrup";"Tønder";"3. Tønder";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"550023";"550";"51";"7";"2";"Toftlund";"Tønder";"3. Tønder";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"550024";"550";"51";"7";"2";"Brøns";"Tønder";"3. Tønder";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"550025";"550";"51";"7";"2";"Tønder";"Tønder";"3. Tønder";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"550027";"550";"51";"7";"2";"Abild";"Tønder";"3. Tønder";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"550029";"550";"51";"7";"2";"Hostrup";"Tønder";"3. Tønder";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"550051";"550";"51";"7";"2";"Rømø";"Tønder";"3. Tønder";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"550061";"550";"51";"7";"2";"Skærbæk";"Tønder";"3. Tønder";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"550071";"550";"51";"7";"2";"Vodder";"Tønder";"3. Tønder";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"561001";"561";"52";"7";"2";"Områdecentret Strandby";"Esbjerg";"4. Esbjerg By";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20121231"
"561002";"561";"52";"7";"2";"Esbjerg Rådhus";"Esbjerg";"4. Esbjerg By";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"561003";"561";"52";"7";"2";"Skovbo-Centeret";"Esbjerg";"4. Esbjerg By";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20150530"
"561004";"561";"52";"7";"2";"Rørkjær Skole";"Esbjerg";"4. Esbjerg By";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20150530"
"561005";"561";"52";"7";"2";"Bakkeskolen";"Esbjerg";"4. Esbjerg By";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20171119"
"561006";"561";"52";"7";"2";"Boldesager Skole";"Esbjerg";"4. Esbjerg By";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20150530"
"561007";"561";"52";"7";"2";"Østerbycentret";"Esbjerg";"4. Esbjerg By";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20171119"
"561008";"561";"53";"7";"2";"Skads Skole";"Esbjerg";"5. Esbjerg Omegn";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20150530"
"561009";"561";"53";"7";"2";"Roager";"Esbjerg";"5. Esbjerg Omegn";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20121231"
"561010";"561";"53";"7";"2";"Forum Fritidscenter";"Esbjerg";"5. Esbjerg Omegn";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20121231"
"561011";"561";"52";"7";"2";"Gjesing Fritidscenter";"Esbjerg";"4. Esbjerg By";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"561012";"561";"53";"7";"2";"Bryndum Skole";"Esbjerg";"5. Esbjerg Omegn";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20150530"
"561013";"561";"53";"7";"2";"Vester Nebel Skole";"Esbjerg";"5. Esbjerg Omegn";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20121231"
"561014";"561";"53";"7";"2";"Ølufvad Kro";"Esbjerg";"5. Esbjerg Omegn";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20121231"
"561015";"561";"52";"7";"2";"Sædding Skole";"Esbjerg";"4. Esbjerg By";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20150530"
"561016";"561";"53";"7";"2";"Hjerting Skole";"Esbjerg";"5. Esbjerg Omegn";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20150530"
"561017";"561";"53";"7";"2";"Guldager Skole";"Esbjerg";"5. Esbjerg Omegn";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20150530"
"561018";"561";"53";"7";"2";"Kokspang Fritidscenter";"Esbjerg";"5. Esbjerg Omegn";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20121231"
"561019";"561";"53";"7";"2";"Opsneum Fritidscenter";"Esbjerg";"5. Esbjerg Omegn";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20121231"
"561020";"561";"53";"7";"2";"Tjæreborg Fritidscenter";"Esbjerg";"5. Esbjerg Omegn";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20150530"
"561021";"561";"52";"7";"2";"Klub Askelunden";"Esbjerg";"4. Esbjerg By";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20150530"
"561022";"561";"52";"7";"2";"Ådalskolen";"Esbjerg";"4. Esbjerg By";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20171119"
"561023";"561";"52";"7";"2";"Blåbjerggårdsskolen";"Esbjerg";"4. Esbjerg By";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20150530"
"561024";"561";"53";"7";"2";"Sønderrisskolen";"Esbjerg";"5. Esbjerg Omegn";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20150530"
"561025";"561";"53";"7";"2";"Bramming";"Esbjerg";"5. Esbjerg Omegn";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"561026";"561";"53";"7";"2";"Darum";"Esbjerg";"5. Esbjerg Omegn";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20121231"
"561028";"561";"53";"7";"2";"Ribe";"Esbjerg";"5. Esbjerg Omegn";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"561029";"561";"53";"7";"2";"Farup";"Esbjerg";"5. Esbjerg Omegn";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20121231"
"561030";"561";"53";"7";"2";"V. Nykirke";"Esbjerg";"5. Esbjerg Omegn";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20121231"
"561031";"561";"53";"7";"2";"Hjortlund";"Esbjerg";"5. Esbjerg Omegn";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20121231"
"561032";"561";"53";"7";"2";"Hviding";"Esbjerg";"5. Esbjerg Omegn";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20150530"
"561033";"561";"53";"7";"2";"Jernved";"Esbjerg";"5. Esbjerg Omegn";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20150530"
"561034";"561";"53";"7";"2";"Kalvslund";"Esbjerg";"5. Esbjerg Omegn";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20121231"
"561035";"561";"53";"7";"2";"Mandø";"Esbjerg";"5. Esbjerg Omegn";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"561036";"561";"53";"7";"2";"Obbekjær";"Esbjerg";"5. Esbjerg Omegn";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20121231"
"561037";"561";"53";"7";"2";"Grimstrup";"Esbjerg";"5. Esbjerg Omegn";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20121231"
"561038";"561";"53";"7";"2";"Seem";"Esbjerg";"5. Esbjerg Omegn";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20150530"
"561039";"561";"53";"7";"2";"Spandet";"Esbjerg";"5. Esbjerg Omegn";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20121231"
"561040";"561";"53";"7";"2";"Gørding";"Esbjerg";"5. Esbjerg Omegn";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"561041";"561";"53";"7";"2";"Vilslev";"Esbjerg";"5. Esbjerg Omegn";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20121231"
"561042";"561";"53";"7";"2";"Ø.Vedsted";"Esbjerg";"5. Esbjerg Omegn";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20121231"
"561050";"561";"53";"7";"2";"Hunderup";"Esbjerg";"5. Esbjerg Omegn";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20121231"
"561060";"561";"53";"7";"2";"Vejrup";"Esbjerg";"5. Esbjerg Omegn";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20121231"
"563001";"563";"52";"7";"2";"Nordby";"Fanø";"4. Esbjerg By";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"563002";"563";"52";"7";"2";"Sønderho";"Fanø";"4. Esbjerg By";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"573001";"573";"54";"7";"2";"Varde By";"Varde";"6. Varde";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"573004";"573";"54";"7";"2";"Sig";"Varde";"6. Varde";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"573005";"573";"54";"7";"2";"Billum";"Varde";"6. Varde";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"573006";"573";"54";"7";"2";"Tinghøj";"Varde";"6. Varde";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"573007";"573";"54";"7";"2";"Alslev";"Varde";"6. Varde";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"573008";"573";"54";"7";"2";"Horne";"Varde";"6. Varde";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"573009";"573";"54";"7";"2";"Janderup";"Varde";"6. Varde";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"573010";"573";"54";"7";"2";"Lunde";"Varde";"6. Varde";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"573013";"573";"54";"7";"2";"Nørre Nebel";"Varde";"6. Varde";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"573014";"573";"54";"7";"2";"Henne";"Varde";"6. Varde";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"573015";"573";"54";"7";"2";"Outrup";"Varde";"6. Varde";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"573018";"573";"54";"7";"2";"Oksbøl";"Varde";"6. Varde";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"573019";"573";"54";"7";"2";"Blåvand";"Varde";"6. Varde";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"573022";"573";"54";"7";"2";"Årre";"Varde";"6. Varde";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"573023";"573";"54";"7";"2";"Agerbæk";"Varde";"6. Varde";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"573024";"573";"54";"7";"2";"Fåborg";"Varde";"6. Varde";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"573026";"573";"54";"7";"2";"Næsbjerg";"Varde";"6. Varde";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"573027";"573";"54";"7";"2";"Starup";"Varde";"6. Varde";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"573028";"573";"54";"7";"2";"Nordenskov";"Varde";"6. Varde";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"573030";"573";"54";"7";"2";"Ølgod";"Varde";"6. Varde";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"573031";"573";"54";"7";"2";"Tistrup";"Varde";"6. Varde";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"573032";"573";"54";"7";"2";"Ansager";"Varde";"6. Varde";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"573033";"573";"54";"7";"2";"Skovlund";"Varde";"6. Varde";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"575001";"575";"55";"7";"2";"Brørup";"Vejen";"7. Vejen";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070102";"99991231"
"575002";"575";"55";"7";"2";"Lindknud";"Vejen";"7. Vejen";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"575003";"575";"55";"7";"2";"Holsted";"Vejen";"7. Vejen";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"575004";"575";"55";"7";"2";"Føvling";"Vejen";"7. Vejen";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"575005";"575";"55";"7";"2";"Glejbjerg";"Vejen";"7. Vejen";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"575006";"575";"55";"7";"2";"Hovborg";"Vejen";"7. Vejen";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"575007";"575";"55";"7";"2";"Rødding";"Vejen";"7. Vejen";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"575008";"575";"55";"7";"2";"Sdr. Hygum";"Vejen";"7. Vejen";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"575009";"575";"55";"7";"2";"Jels";"Vejen";"7. Vejen";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"575010";"575";"55";"7";"2";"Lintrup";"Vejen";"7. Vejen";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"575011";"575";"55";"7";"2";"Skodborg";"Vejen";"7. Vejen";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"575012";"575";"55";"7";"2";"Københoved";"Vejen";"7. Vejen";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"575013";"575";"55";"7";"2";"Øster Lindet";"Vejen";"7. Vejen";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"575014";"575";"55";"7";"2";"Vejen";"Vejen";"7. Vejen";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"575015";"575";"55";"7";"2";"Læborg";"Vejen";"7. Vejen";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"575016";"575";"55";"7";"2";"Askov-Malt";"Vejen";"7. Vejen";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"575017";"575";"55";"7";"2";"Andst";"Vejen";"7. Vejen";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"575018";"575";"55";"7";"2";"Gesten";"Vejen";"7. Vejen";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"575019";"575";"55";"7";"2";"Bække";"Vejen";"7. Vejen";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"580001";"580";"50";"7";"2";"Padborg";"Aabenraa";"2. Aabenraa";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"580002";"580";"50";"7";"2";"Bov";"Aabenraa";"2. Aabenraa";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"580003";"580";"50";"7";"2";"Frøslev";"Aabenraa";"2. Aabenraa";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"580004";"580";"50";"7";"2";"Kruså";"Aabenraa";"2. Aabenraa";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"580005";"580";"50";"7";"2";"Kollund";"Aabenraa";"2. Aabenraa";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"580006";"580";"50";"7";"2";"Fårhus";"Aabenraa";"2. Aabenraa";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"580007";"580";"50";"7";"2";"Holbøl";"Aabenraa";"2. Aabenraa";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"580008";"580";"50";"7";"2";"Bylderup";"Aabenraa";"2. Aabenraa";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"580009";"580";"50";"7";"2";"Ravsted";"Aabenraa";"2. Aabenraa";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"580010";"580";"50";"7";"2";"Uge";"Aabenraa";"2. Aabenraa";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"580011";"580";"50";"7";"2";"Bjerndrup-Perbøl";"Aabenraa";"2. Aabenraa";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"580012";"580";"50";"7";"2";"Kliplev";"Aabenraa";"2. Aabenraa";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"580013";"580";"50";"7";"2";"Søgaard-Lundtoft";"Aabenraa";"2. Aabenraa";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"580014";"580";"50";"7";"2";"Felsted";"Aabenraa";"2. Aabenraa";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20090101";"20101231"
"580016";"580";"50";"7";"2";"Bovrup";"Aabenraa";"2. Aabenraa";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"580017";"580";"50";"7";"2";"Varnæs";"Aabenraa";"2. Aabenraa";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"580018";"580";"50";"7";"2";"Rødekro";"Aabenraa";"2. Aabenraa";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"580019";"580";"50";"7";"2";"Hjordkær";"Aabenraa";"2. Aabenraa";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"580020";"580";"50";"7";"2";"Hellevad";"Aabenraa";"2. Aabenraa";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"580021";"580";"50";"7";"2";"Nr. Hostrup";"Aabenraa";"2. Aabenraa";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"580022";"580";"50";"7";"2";"Hovslund";"Aabenraa";"2. Aabenraa";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"580023";"580";"50";"7";"2";"Genner";"Aabenraa";"2. Aabenraa";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"580024";"580";"50";"7";"2";"Tinglev";"Aabenraa";"2. Aabenraa";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"580025";"580";"50";"7";"2";"Bajstrup";"Aabenraa";"2. Aabenraa";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"580026";"580";"50";"7";"2";"Bolderslev";"Aabenraa";"2. Aabenraa";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"580027";"580";"50";"7";"2";"Vollerup";"Aabenraa";"2. Aabenraa";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"580028";"580";"50";"7";"2";"Rens";"Aabenraa";"2. Aabenraa";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"580029";"580";"50";"7";"2";"Sønderjyllandshallen";"Aabenraa";"2. Aabenraa";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"580030";"580";"50";"7";"2";"Rugkobbelskolen";"Aabenraa";"2. Aabenraa";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"580031";"580";"50";"7";"2";"Løjt";"Aabenraa";"2. Aabenraa";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"580032";"580";"50";"7";"2";"Ensted";"Aabenraa";"2. Aabenraa";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"580033";"580";"50";"7";"2";"Aabenraa Nord";"Aabenraa";"2. Aabenraa";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20101231"
"607001";"607";"58";"7";"2";"Fredericia (Gymnasiet)";"Fredericia";"10. Fredericia";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20150530"
"607002";"607";"58";"7";"2";"Bredstrup-Pjedsted";"Fredericia";"10. Fredericia";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"607003";"607";"58";"7";"2";"Erritsø";"Fredericia";"10. Fredericia";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"607004";"607";"58";"7";"2";"Herslev";"Fredericia";"10. Fredericia";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"607005";"607";"58";"7";"2";"Taulov";"Fredericia";"10. Fredericia";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"607006";"607";"58";"7";"2";"Søndermarken (Skjoldborgvejens Skole)";"Fredericia";"10. Fredericia";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20150530"
"607007";"607";"58";"7";"2";"Bøgeskov";"Fredericia";"10. Fredericia";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"607008";"607";"58";"7";"2";"Indre By (Købmagergadens Skole)";"Fredericia";"10. Fredericia";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070101";"20150530"
"615001";"615";"71";"8";"3";"Sønderbro Horsens (Søndermarkskolen)";"Horsens";"10. Horsens";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20150530"
"615002";"615";"71";"8";"3";"Vestbyen Horsens (Vesthallen)";"Horsens";"10. Horsens";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20150530"
"615003";"615";"71";"8";"3";"Midtbyen Horsens (Rådhuset)";"Horsens";"10. Horsens";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20150530"
"615004";"615";"71";"8";"3";"Endelave";"Horsens";"10. Horsens";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"615005";"615";"71";"8";"3";"Forum Horsens";"Horsens";"10. Horsens";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20150530"
"615006";"615";"71";"8";"3";"Dagnæs";"Horsens";"10. Horsens";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"615007";"615";"71";"8";"3";"Torsted";"Horsens";"10. Horsens";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"615008";"615";"71";"8";"3";"Hatting";"Horsens";"10. Horsens";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"615009";"615";"71";"8";"3";"Tamdrup";"Horsens";"10. Horsens";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20150530"
"615010";"615";"71";"8";"3";"Egebjerg";"Horsens";"10. Horsens";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"615011";"615";"71";"8";"3";"Stensballe";"Horsens";"10. Horsens";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"615012";"615";"71";"8";"3";"Højvangen";"Horsens";"10. Horsens";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"615013";"615";"71";"8";"3";"Brædstrup/Ring/Grædstrup";"Horsens";"10. Horsens";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20101231"
"615014";"615";"71";"8";"3";"Føvling/Tyrsting/Nim/Underup";"Horsens";"10. Horsens";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20101231"
"615015";"615";"71";"8";"3";"Sdr. Vissing/Tønning/Træden";"Horsens";"10. Horsens";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20101231"
"615016";"615";"71";"8";"3";"Østbirk";"Horsens";"10. Horsens";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"615017";"615";"71";"8";"3";"Gedved";"Horsens";"10. Horsens";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"615018";"615";"71";"8";"3";"Hovedgård";"Horsens";"10. Horsens";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"615019";"615";"71";"8";"3";"Søvind";"Horsens";"10. Horsens";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"621001";"621";"59";"7";"2";"Centrum Nord (Kolding)";"Kolding";"11. Kolding Nord";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070102";"20150530"
"621002";"621";"59";"7";"2";"Nordbyen (Kolding)";"Kolding";"11. Kolding Nord";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070102";"20150530"
"621003";"621";"59";"7";"2";"Vestbyen (Kolding)";"Kolding";"11. Kolding Nord";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070102";"20150530"
"621004";"621";"59";"7";"2";"Strandhuse/Nr. Bjert/ Eltang";"Kolding";"11. Kolding Nord";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070102";"99991231"
"621005";"621";"59";"7";"2";"Bramdrupdam";"Kolding";"11. Kolding Nord";"Sydjyllands Storkreds";"Sjælland-Syddanmark";"20070102";"99991231"
